>
-86.083966	15.613201
-86.081032	15.613787
-86.078979	15.615254
-86.077219	15.617308
-86.075459	15.618774
-86.073699	15.620535
-86.071645	15.622001
-86.069298	15.623175
-86.066365	15.624055
-86.064018	15.624935
-86.061378	15.626108
-86.059031	15.627282
-86.056977	15.628749
-86.055217	15.630215
-86.055511	15.633442
-86.056684	15.635789
-86.058151	15.637843
-86.059618	15.639309
-86.061378	15.641656
-86.062844	15.64371
-86.061964	15.64547
-86.060204	15.647523
-86.057564	15.64811
-86.053751	15.64811
-86.05023	15.648403
-86.047297	15.647817
-86.04407	15.64723
-86.041136	15.647523
-86.039963	15.64987
-86.039376	15.653097
-86.040843	15.655444
-86.04231	15.657497
-86.04319	15.660137
-86.043483	15.663071
-86.04143	15.664538
-86.039083	15.665418
-86.035856	15.665711
-86.032922	15.665418
-86.029695	15.664831
-86.026762	15.664538
-86.023242	15.665124
-86.021188	15.666005
-86.019135	15.667765
-86.017375	15.669818
-86.016788	15.672165
-86.015908	15.675099
-86.015321	15.677445
-86.014148	15.680086
-86.012974	15.682432
-86.012094	15.685073
-86.011214	15.687126
-86.009747	15.689473
-86.007694	15.691233
-86.006227	15.6927
-86.004467	15.69446
-86.00212	15.695927
-86.000653	15.697687
-85.998307	15.699154
-85.99596	15.700034
-85.993026	15.701207
-85.990679	15.702087
-85.987746	15.702674
-85.984519	15.703261
-85.980705	15.703261
-85.977185	15.703261
-85.974251	15.703554
-85.971905	15.705021
-85.970145	15.706781
-85.970145	15.710301
-85.971318	15.712355
-85.972785	15.714701
-85.974838	15.716755
-85.976012	15.718808
-85.977478	15.720862
-85.978652	15.722915
-85.979238	15.725849
-85.979825	15.728782
-85.979532	15.732303
-85.978945	15.734943
-85.978065	15.737583
-85.976892	15.738756
-85.975425	15.741103
-85.974251	15.743157
-85.972785	15.74521
-85.971025	15.747264
-85.970145	15.749317
-85.968091	15.751077
-85.966038	15.752544
-85.963984	15.754011
-85.961344	15.754891
-85.95841	15.755184
-85.95489	15.755478
-85.95137	15.755478
-85.94873	15.754891
-85.946383	15.753718
-85.943743	15.752544
-85.941689	15.751371
-85.939049	15.750197
-85.936995	15.749024
-85.934355	15.74785
-85.932302	15.74697
-85.929955	15.745504
-85.927021	15.74433
-85.924381	15.743743
-85.921448	15.743157
-85.918221	15.74257
-85.914994	15.74257
-85.912354	15.743743
-85.9103	15.744917
-85.90854	15.746677
-85.906487	15.748144
-85.90414	15.749317
-85.901206	15.749611
-85.897979	15.750197
-85.894752	15.749904
-85.891819	15.749024
-85.888885	15.74873
-85.886245	15.747557
-85.883312	15.747264
-85.880085	15.74697
-85.876271	15.74697
-85.874218	15.748437
-85.872164	15.749611
-85.870404	15.751371
-85.868644	15.753131
-85.866884	15.754891
-85.86483	15.756358
-85.86307	15.758118
-85.860723	15.759585
-85.85867	15.760758
-85.856616	15.762225
-85.854563	15.763692
-85.852216	15.764865
-85.849576	15.765452
-85.847229	15.766625
-85.844002	15.766918
-85.840482	15.767505
-85.837548	15.767799
-85.834615	15.768679
-85.831975	15.769559
-85.830214	15.771319
-85.828748	15.773079
-85.827574	15.775426
-85.826107	15.777479
-85.824054	15.779239
-85.822587	15.780706
-85.82112	15.783053
-85.81936	15.784813
-85.8176	15.78628
-85.816133	15.788627
-85.814373	15.79068
-85.8132	15.79244
-85.81144	15.794787
-85.810853	15.797427
-85.81056	15.800654
-85.81232	15.802121
-85.81496	15.803294
-85.8176	15.804174
-85.819067	15.806228
-85.818774	15.808281
-85.816427	15.809455
-85.812907	15.809455
-85.809093	15.809455
-85.805866	15.809161
-85.802639	15.809161
-85.799412	15.810042
-85.796772	15.810628
-85.794132	15.811802
-85.791785	15.812682
-85.788851	15.813268
-85.786505	15.814442
-85.783278	15.814149
-85.780051	15.813855
-85.777117	15.814442
-85.77477	15.815615
-85.77301	15.817082
-85.77125	15.819429
-85.770077	15.821482
-85.76861	15.823536
-85.76685	15.825296
-85.765383	15.827349
-85.763623	15.828816
-85.761863	15.83087
-85.759809	15.832336
-85.757169	15.832923
-85.753649	15.832923
-85.750422	15.832923
-85.748075	15.832043
-85.745728	15.830576
-85.743675	15.82911
-85.741035	15.827936
-85.738101	15.827643
-85.734874	15.827936
-85.731647	15.828523
-85.729007	15.82911
-85.7249	15.82911
-85.721967	15.828816
-85.719033	15.828523
-85.716393	15.827643
-85.713753	15.826763
-85.710526	15.826469
-85.707886	15.827056
-85.705245	15.827936
-85.703192	15.829403
-85.701432	15.831163
-85.699965	15.832923
-85.698498	15.83527
-85.696738	15.83703
-85.695858	15.839377
-85.695271	15.842604
-85.694978	15.845537
-85.695858	15.848471
-85.697325	15.850231
-85.698498	15.852578
-85.698205	15.855511
-85.696738	15.857565
-85.694391	15.858738
-85.690871	15.858738
-85.688231	15.857858
-85.686177	15.856392
-85.684124	15.854925
-85.68207	15.853751
-85.67943	15.852578
-85.67679	15.852871
-85.674737	15.854045
-85.67239	15.855511
-85.66975	15.856392
-85.666523	15.856392
-85.663589	15.855218
-85.661242	15.854338
-85.658602	15.853458
-85.656255	15.852285
-85.653615	15.851405
-85.650388	15.851111
-85.648628	15.852871
-85.648041	15.855511
-85.647748	15.858738
-85.646575	15.861085
-85.645988	15.863725
-85.644521	15.865779
-85.643054	15.867832
-85.640414	15.869006
-85.637481	15.869299
-85.634254	15.869592
-85.631027	15.869299
-85.628093	15.868712
-85.624866	15.869006
-85.622813	15.870179
-85.622226	15.873699
-85.623693	15.875753
-85.624866	15.8781
-85.626333	15.87986
-85.626333	15.882793
-85.624866	15.884554
-85.62252	15.885727
-85.620759	15.887487
-85.619586	15.889834
-85.618706	15.892181
-85.618413	15.895701
-85.618706	15.898635
-85.619586	15.901275
-85.620466	15.903622
-85.621933	15.905968
-85.6234	15.907729
-85.625453	15.909195
-85.6278	15.910662
-85.630733	15.910955
-85.63396	15.911249
-85.636014	15.912422
-85.638361	15.913889
-85.640414	15.915356
-85.642174	15.916823
-85.643934	15.918876
-85.645695	15.920636
-85.647455	15.922396
-85.649215	15.924156
-85.650682	15.92621
-85.652148	15.927677
-85.654202	15.929437
-85.656255	15.93149
-85.657722	15.932957
-85.659776	15.934717
-85.661829	15.936184
-85.663883	15.937357
-85.665936	15.939117
-85.667696	15.940584
-85.66975	15.942344
-85.66975	15.942344
-85.67063	15.944105
>
-86.008281	15.031186
-86.010921	15.032359
-86.012974	15.033532
-86.015321	15.034413
-86.018255	15.035293
-86.020895	15.036173
-86.022948	15.037346
-86.025588	15.037933
-86.027935	15.039106
-86.030282	15.040573
-86.032629	15.04204
-86.034096	15.043507
-86.036149	15.045267
-86.037909	15.047027
-86.038789	15.049374
-86.039963	15.052307
-86.040256	15.055241
-86.040843	15.058468
-86.040843	15.061695
-86.04055	15.064921
-86.039963	15.068148
-86.039669	15.071082
-86.039083	15.074015
-86.038789	15.076949
-86.037909	15.079589
-86.037323	15.081936
-86.036443	15.084576
-86.035563	15.08751
-86.035269	15.090443
-86.035563	15.09367
-86.036443	15.09631
-86.037616	15.098951
-86.039083	15.100711
-86.04055	15.103057
-86.041723	15.105111
-86.04319	15.107458
-86.043776	15.109805
-86.045243	15.112151
-86.046123	15.114498
-86.047003	15.117138
-86.04759	15.120072
-86.04759	15.123592
-86.047297	15.126232
-86.04583	15.128579
-86.045243	15.131513
-86.04407	15.134153
-86.043776	15.137087
-86.04319	15.14002
-86.04319	15.142954
-86.04319	15.146181
-86.04319	15.149114
-86.042896	15.152341
-86.04143	15.154688
-86.04055	15.157328
-86.039376	15.159675
-86.037909	15.161728
-86.036736	15.163782
-86.035269	15.165835
-86.033216	15.167595
-86.031456	15.168769
-86.029109	15.170236
-86.027349	15.171702
-86.025002	15.173169
-86.022948	15.174343
-86.020895	15.175809
-86.018548	15.177276
-86.016201	15.17845
-86.013561	15.17933
-86.011214	15.180503
-86.008867	15.181383
-86.005934	15.182263
-86.003	15.18285
-86.00036	15.18373
-85.99684	15.184023
-85.993906	15.18373
-85.990973	15.183143
-85.988039	15.182263
-85.985399	15.181676
-85.982465	15.180796
-85.979532	15.18021
-85.976892	15.179036
-85.974251	15.178743
-85.971611	15.177863
-85.969264	15.176689
-85.966331	15.175809
-85.963397	15.175223
-85.960757	15.174049
-85.958704	15.173463
-85.956357	15.171996
-85.95401	15.170822
-85.95137	15.169942
-85.94873	15.168769
-85.946383	15.167889
-85.943743	15.167009
-85.941396	15.165835
-85.938756	15.164662
-85.936409	15.163782
-85.933475	15.163195
-85.931128	15.162315
-85.928782	15.160848
-85.926435	15.159675
-85.924381	15.158208
-85.922328	15.157035
-85.919981	15.155568
-85.917634	15.154394
-85.915287	15.153221
-85.912647	15.152341
-85.9103	15.151461
-85.90766	15.150288
-85.904433	15.149994
-85.902086	15.149114
-85.898566	15.148527
-85.895926	15.147941
-85.893286	15.147061
-85.891232	15.145594
-85.888592	15.14442
-85.886245	15.143247
-85.884192	15.142074
-85.881845	15.140313
-85.880085	15.138847
-85.878031	15.13738
-85.875978	15.135913
-85.873924	15.134446
-85.871871	15.13298
-85.869817	15.131806
-85.867177	15.130633
-85.86483	15.129753
-85.861017	15.129753
-85.85779	15.129753
-85.85427	15.130046
-85.851043	15.130633
-85.847816	15.130926
-85.844882	15.131513
-85.841655	15.131513
-85.838428	15.131806
-85.835201	15.131806
-85.832268	15.130926
-85.829334	15.130339
-85.825814	15.130339
-85.822294	15.130339
-85.819654	15.131513
-85.8176	15.132393
-85.815253	15.13386
-85.812907	15.135326
-85.810266	15.136207
-85.80792	15.13738
-85.805866	15.138847
-85.803813	15.140313
-85.801759	15.142367
-85.799412	15.14354
-85.797359	15.145007
-85.795305	15.146474
-85.793252	15.147647
-85.791492	15.149114
-85.789145	15.150581
-85.787091	15.151754
-85.785331	15.153514
-85.782984	15.154981
-85.781518	15.156741
-85.779464	15.158208
-85.777704	15.159968
-85.775944	15.162022
-85.774184	15.163488
-85.772424	15.165249
-85.770957	15.167009
-85.768903	15.168476
-85.767143	15.170529
-85.765676	15.172582
-85.764503	15.174636
-85.763036	15.176983
-85.762156	15.17933
-85.760983	15.18197
-85.760689	15.18461
-85.759809	15.187544
-85.758636	15.189304
-85.756583	15.191064
-85.754529	15.192824
-85.752769	15.194584
-85.751009	15.196344
-85.749249	15.198104
-85.747782	15.200158
-85.746902	15.202505
-85.746315	15.205438
-85.746022	15.208665
-85.746022	15.212185
-85.747489	15.214239
-85.748662	15.216586
-85.750129	15.218639
-85.751009	15.220986
-85.752769	15.223039
-85.754236	15.225093
-85.755116	15.22744
-85.755409	15.230667
-85.755116	15.2336
-85.755116	15.236827
-85.755116	15.240347
-85.755702	15.242988
-85.757169	15.244748
-85.758929	15.246801
-85.760396	15.248855
-85.76157	15.250908
-85.763036	15.252668
-85.76421	15.255308
-85.765676	15.257362
-85.766263	15.260002
-85.76685	15.262936
-85.76685	15.266749
-85.76597	15.269389
-85.765383	15.272323
-85.763623	15.274083
-85.761863	15.275843
-85.760689	15.27819
-85.758929	15.279657
-85.756876	15.281417
-85.755116	15.283177
-85.753649	15.285231
-85.751889	15.286991
-85.751009	15.289338
-85.750422	15.292271
-85.749542	15.294618
-85.749249	15.298138
-85.749542	15.301072
-85.750422	15.304005
-85.750715	15.306939
-85.750715	15.310166
-85.750422	15.313393
-85.749835	15.316033
-85.748662	15.318673
-85.747489	15.320726
-85.746902	15.32366
-85.746608	15.326887
-85.746608	15.330407
-85.747195	15.333047
-85.748075	15.335688
-85.748662	15.338914
-85.748662	15.342141
-85.748075	15.345368
-85.747489	15.348008
-85.746902	15.350942
-85.746022	15.353582
-85.745142	15.356222
-85.744848	15.359156
-85.745142	15.361796
-85.746902	15.363556
-85.748662	15.36561
-85.748662	15.368837
-85.747195	15.371183
-85.746022	15.37353
-85.745142	15.375584
-85.743675	15.377931
-85.742795	15.380277
-85.741621	15.382918
-85.741035	15.385851
-85.740741	15.388785
-85.741621	15.391718
-85.742795	15.394065
-85.743968	15.396412
-85.745142	15.398759
-85.745435	15.401692
-85.745142	15.404626
-85.744848	15.407559
-85.743675	15.409906
-85.743382	15.413133
-85.743382	15.41636
-85.744262	15.419294
-85.745142	15.421934
-85.745728	15.424281
-85.746608	15.426921
-85.747489	15.429561
-85.748075	15.432494
-85.748075	15.435721
-85.747195	15.438655
-85.746315	15.441002
-85.745142	15.443349
-85.743382	15.445695
-85.741621	15.447162
-85.739861	15.448629
-85.737514	15.450096
-85.734581	15.450976
-85.732234	15.451562
-85.729887	15.453323
-85.727834	15.454496
-85.72578	15.455963
-85.724314	15.457723
-85.722847	15.459776
-85.721087	15.46183
-85.7205	15.46447
-85.718446	15.46623
-85.716393	15.46711
-85.714046	15.469164
-85.711993	15.470631
-85.709352	15.471511
-85.706712	15.472097
-85.704659	15.473857
-85.703485	15.476204
-85.702605	15.478258
-85.701725	15.481191
-85.700552	15.483245
-85.698792	15.485298
-85.697912	15.487645
-85.696738	15.489699
-85.694685	15.491459
-85.692925	15.493219
-85.691164	15.494979
-85.688818	15.496446
-85.686471	15.497619
-85.683537	15.497912
-85.68119	15.499086
-85.679137	15.500553
-85.677083	15.502313
-85.675617	15.50378
-85.67415	15.506126
-85.672977	15.508473
-85.672683	15.5117
-85.672683	15.514927
-85.672683	15.518447
-85.67239	15.521381
-85.672096	15.524608
-85.67151	15.527248
-85.67063	15.530181
-85.670336	15.533702
-85.66975	15.536342
-85.668283	15.538689
-85.667109	15.541036
-85.665643	15.542796
-85.663883	15.544556
-85.661536	15.546023
-85.659482	15.547783
-85.657722	15.549543
-85.655375	15.550423
-85.652735	15.551303
-85.649508	15.55189
-85.645988	15.552183
-85.642761	15.552183
-85.639241	15.552183
-85.636307	15.551596
-85.63396	15.550423
-85.63132	15.549543
-85.628973	15.548663
-85.62604	15.547783
-85.622813	15.547489
-85.619293	15.547489
-85.615772	15.547489
-85.611959	15.547489
-85.608732	15.547489
-85.604918	15.547783
-85.601985	15.546903
-85.599345	15.546316
-85.597584	15.544849
-85.595238	15.543382
-85.593477	15.541916
-85.590251	15.541036
-85.587317	15.540742
-85.583503	15.540742
-85.579983	15.540742
-85.576463	15.540742
-85.573236	15.541329
-85.569422	15.541329
-85.566489	15.541036
-85.563555	15.540156
-85.561208	15.539569
-85.558568	15.538395
-85.556221	15.537222
-85.553581	15.536342
-85.550941	15.535462
-85.547421	15.535168
-85.543901	15.535168
-85.540674	15.535168
-85.537153	15.534875
-85.534807	15.533995
-85.53246	15.532528
-85.5307	15.531355
-85.527766	15.530181
-85.524539	15.530181
-85.521312	15.531062
-85.519259	15.531942
-85.516619	15.533115
-85.514272	15.534288
-85.511925	15.535462
-85.511045	15.537809
-85.509578	15.540156
-85.509285	15.543089
-85.508111	15.545436
-85.506938	15.547783
-85.505471	15.55013
-85.504298	15.55189
-85.503124	15.554237
-85.501071	15.555997
-85.499311	15.557757
-85.497551	15.55981
-85.495497	15.561277
-85.49403	15.563037
-85.49227	15.564797
-85.49051	15.566557
-85.48875	15.568318
-85.487283	15.570371
-85.48611	15.572718
-85.48611	15.576238
-85.48611	15.579465
-85.48611	15.582985
-85.485816	15.586212
-85.484936	15.588852
-85.484643	15.591786
-85.483176	15.593546
-85.481709	15.595893
-85.479363	15.59736
-85.477309	15.598533
-85.475256	15.599706
-85.472909	15.60088
-85.470269	15.602053
-85.467922	15.602933
-85.465868	15.6044
-85.462935	15.605574
-85.461468	15.607334
-85.459708	15.6088
-85.457948	15.610561
-85.456188	15.612321
-85.454427	15.614081
-85.452081	15.614961
-85.448854	15.615841
-85.4468	15.617014
-85.444453	15.618188
-85.4424	15.619948
-85.441813	15.622881
-85.441813	15.625522
-85.441813	15.628749
-85.441813	15.631682
-85.44152	15.634322
-85.440346	15.636669
-85.438586	15.639016
-85.437706	15.641363
-85.436826	15.644003
-85.436533	15.64723
-85.436533	15.650457
-85.436533	15.653977
-85.436533	15.656617
-85.43624	15.659551
-85.434479	15.661604
-85.433306	15.663658
-85.431252	15.665418
-85.429786	15.666885
-85.428026	15.668938
-85.426265	15.670698
-85.424212	15.671872
-85.421865	15.673338
-85.420398	15.675099
-85.418052	15.676565
-85.415705	15.678032
-85.413945	15.679792
-85.411598	15.680966
-85.409544	15.682432
-85.407491	15.683899
-85.405144	15.685366
-85.40309	15.686539
-85.40133	15.688593
-85.399864	15.690353
-85.398103	15.692113
-85.396343	15.693873
-85.394877	15.69622
-85.393703	15.69798
-85.392236	15.700327
-85.390183	15.702087
-85.388716	15.703554
-85.386663	15.705314
-85.384902	15.707074
-85.382849	15.708541
-85.381089	15.710301
-85.379035	15.711768
-85.376395	15.712355
-85.374342	15.713821
-85.371995	15.714995
-85.369355	15.716168
-85.367301	15.717635
-85.365541	15.719102
-85.363781	15.720862
-85.362314	15.722915
-85.360847	15.724969
-85.359087	15.726729
-85.357914	15.729076
-85.35674	15.731129
-85.35586	15.733476
-85.35498	15.73641
-85.353807	15.738756
-85.352634	15.741103
-85.35146	15.74345
-85.350287	15.745797
-85.349407	15.748144
-85.34794	15.750491
-85.34794	15.754011
-85.347646	15.756944
-85.347646	15.759878
-85.34706	15.762811
-85.345886	15.765158
-85.3453	15.768092
-85.343833	15.770145
-85.342659	15.772492
-85.340899	15.774252
-85.339139	15.775719
-85.337086	15.777186
-85.335326	15.778946
-85.332685	15.780119
-85.330632	15.781293
-85.327405	15.782173
-85.324471	15.782466
-85.321245	15.78276
-85.318018	15.783346
-85.315084	15.78364
-85.311857	15.784226
-85.30951	15.7854
-85.30775	15.786867
-85.305697	15.78892
-85.303937	15.790387
-85.301883	15.791854
-85.300416	15.793614
-85.297776	15.794787
-85.295136	15.795667
-85.292496	15.796254
-85.289562	15.796547
-85.286335	15.797427
-85.283989	15.798601
-85.281348	15.799481
-85.279295	15.800948
-85.276948	15.802414
-85.275188	15.804468
-85.273428	15.806228
-85.271961	15.807988
-85.270494	15.810335
-85.270201	15.813268
-85.269614	15.816495
-85.269321	15.819429
-85.269028	15.822362
-85.269028	15.825589
-85.268441	15.828816
-85.267267	15.831163
-85.265507	15.832923
-85.263747	15.834683
-85.261107	15.835563
-85.25876	15.836737
-85.25524	15.836737
-85.252013	15.836443
-85.249373	15.83527
-85.247026	15.834683
-85.244092	15.83351
-85.241452	15.832923
-85.237639	15.832923
-85.234998	15.832923
-85.231478	15.832923
-85.228838	15.834097
-85.227078	15.835563
-85.224731	15.83703
-85.222384	15.838204
-85.220917	15.839964
-85.218864	15.841724
-85.21681	15.843191
-85.214757	15.844364
-85.212117	15.845537
-85.209183	15.846124
-85.20625	15.846711
-85.203609	15.847591
-85.202436	15.849938
-85.202729	15.853165
-85.202729	15.856392
-85.202436	15.859618
-85.201556	15.861965
-85.200383	15.864312
-85.198329	15.865779
-85.196276	15.867246
-85.194222	15.868712
-85.191582	15.869592
-85.189235	15.870473
-85.186302	15.871353
-85.184248	15.869886
-85.183075	15.867539
-85.183368	15.864312
-85.181901	15.862552
-85.178674	15.862259
-85.175741	15.862845
-85.173394	15.863139
-85.170754	15.864312
-85.168407	15.865192
-85.166353	15.866659
-85.1643	15.868126
-85.162247	15.869299
-85.1599	15.870766
-85.157553	15.871939
-85.154619	15.872819
-85.152272	15.873993
-85.149046	15.874286
-85.146112	15.874873
-85.143472	15.87546
-85.140245	15.876046
-85.137018	15.87634
-85.133791	15.876633
-85.130564	15.876926
-85.127631	15.877513
-85.12411	15.877806
-85.121177	15.8781
-85.118243	15.87722
-85.115897	15.876046
-85.113843	15.87458
-85.112083	15.873406
-85.109149	15.872233
-85.107389	15.870473
-85.105922	15.869006
-85.103869	15.867246
-85.102109	15.865192
-85.101522	15.862845
-85.099762	15.860792
-85.098295	15.858738
-85.096535	15.856978
-85.095362	15.854925
-85.093602	15.853458
-85.091548	15.851405
-85.089788	15.849644
-85.088028	15.848178
-85.085974	15.846711
-85.084214	15.844951
-85.081867	15.843484
-85.079814	15.842311
-85.077467	15.84143
-85.074534	15.84055
-85.071893	15.839377
-85.069547	15.838497
-85.066906	15.837617
-85.065146	15.83615
-85.061919	15.835563
-85.059279	15.835563
-85.056639	15.836737
-85.053705	15.837324
-85.051065	15.83791
-85.047838	15.838204
-85.044318	15.83791
-85.041091	15.83791
-85.037278	15.83791
-85.033757	15.83791
-85.03053	15.838204
-85.028184	15.839377
-85.02613	15.840844
-85.023783	15.842311
-85.021436	15.843191
-85.01909	15.844657
-85.016449	15.845244
-85.012929	15.845537
-85.010289	15.846417
-85.007355	15.847004
-85.005595	15.848471
-85.003835	15.850524
-85.002368	15.852285
-85.000608	15.853751
-84.998555	15.855511
-84.996501	15.856978
-84.993861	15.858152
-84.991221	15.858738
-84.987994	15.859032
-84.984474	15.859032
-84.981247	15.859032
-84.97802	15.859032
-84.975673	15.860205
-84.97362	15.861965
-84.972153	15.864019
-84.970979	15.866072
-84.968926	15.867832
-84.967166	15.869299
-84.964526	15.870179
-84.961885	15.871059
-84.959832	15.872526
-84.957778	15.873993
-84.955725	15.87546
-84.954258	15.877513
-84.951618	15.878393
-84.949271	15.879567
-84.946631	15.880447
-84.943991	15.881033
-84.941351	15.882207
-84.938124	15.8825
-84.93431	15.8825
-84.931377	15.882207
-84.92815	15.881913
-84.924629	15.88162
-84.921403	15.88162
-84.918469	15.882793
-84.918469	15.885434
-84.919056	15.88778
-84.919936	15.890421
-84.920229	15.893648
-84.920229	15.897168
-84.919056	15.899515
-84.917589	15.900981
-84.915242	15.902448
-84.912895	15.903622
-84.909668	15.903915
-84.906735	15.904795
-84.904095	15.905382
-84.901161	15.905968
-84.897934	15.906555
-84.895881	15.907729
-84.892654	15.908609
-84.890307	15.909489
-84.88796	15.910955
-84.885907	15.911836
-84.883266	15.913009
-84.881213	15.914476
-84.878573	15.915942
-84.876519	15.917116
-84.874172	15.918583
-84.872412	15.920343
-84.871239	15.922103
-84.869479	15.924156
-84.868012	15.92621
-84.866839	15.928263
-84.865665	15.93061
-84.864492	15.932957
-84.863905	15.935597
-84.862732	15.937944
-84.861558	15.940584
-84.860091	15.942638
-84.858625	15.944691
-84.856865	15.946451
-84.855398	15.947918
-84.853051	15.949385
-84.850411	15.950558
-84.848944	15.951438
>
-85.488457	15.328647
-85.486696	15.326887
-85.484643	15.32542
-85.483176	15.323367
-85.481709	15.32102
-85.480829	15.318966
-85.480536	15.315739
-85.480829	15.312513
-85.480829	15.309286
-85.480829	15.305765
-85.479069	15.303712
-85.477309	15.301952
-85.475256	15.300485
-85.473202	15.299312
-85.471442	15.297551
-85.469389	15.295791
-85.467922	15.294031
-85.466748	15.291684
-85.465868	15.288751
-85.464695	15.286991
-85.462641	15.285231
-85.460588	15.283764
-85.458534	15.282297
-85.457068	15.280537
-85.455894	15.27819
-85.454721	15.275843
-85.454134	15.27291
-85.453841	15.269976
-85.452374	15.267629
-85.451201	15.265576
-85.44944	15.263522
-85.447387	15.262056
-85.44592	15.260295
-85.44328	15.259122
-85.44064	15.258535
-85.43712	15.258242
-85.434186	15.258535
-85.431546	15.259709
-85.430079	15.261469
-85.428319	15.263522
-85.427439	15.265869
-85.426265	15.268216
-85.425385	15.270563
-85.424505	15.27291
-85.422745	15.275256
-85.421865	15.277603
-85.420398	15.279657
-85.418932	15.28171
-85.416585	15.283177
-85.414825	15.28435
-85.412478	15.285817
-85.410424	15.287284
-85.408664	15.288751
-85.407197	15.291098
-85.406904	15.294031
-85.406317	15.296965
-85.405144	15.299312
-85.403971	15.301365
-85.40221	15.303419
-85.400744	15.305472
-85.399277	15.307232
-85.397517	15.308992
-85.39517	15.310459
-85.393703	15.312513
-85.391943	15.314273
-85.390183	15.316033
-85.38989	15.319553
-85.389596	15.322487
-85.389596	15.325713
-85.388716	15.328354
-85.387543	15.3307
-85.386076	15.332754
-85.384609	15.334807
-85.383436	15.336861
-85.382262	15.339208
-85.381676	15.341848
-85.381969	15.345075
-85.382556	15.347715
-85.383142	15.350942
-85.384022	15.353582
-85.383436	15.356809
-85.382262	15.359156
-85.380796	15.361209
-85.379035	15.362383
-85.375515	15.362969
-85.372582	15.363263
-85.369061	15.363556
-85.365834	15.36385
-85.362901	15.364436
-85.359967	15.365023
-85.357621	15.366196
-85.35586	15.367663
-85.355567	15.37089
-85.355567	15.37441
-85.356154	15.377344
-85.355567	15.379984
-85.354687	15.382624
